pokemon_id,species_id,pokedex_number,identifier,name_zh,name_en,name_ja,species_name_zh,species_name_en,species_name_ja,genus_zh,height_m,weight_kg,base_experience,generation_id,capture_rate,gender_rate,is_baby,is_legendary,is_mythical,is_default,is_mega,form_identifier,form_name_zh,type1_zh,type2_zh,hp,attack,defense,special_attack,special_defense,speed,total,mega_form_count,ability1_zh,ability1_en,ability1_hidden,ability2_zh,ability2_en,ability2_hidden,hidden_ability_zh,hidden_ability_en
97,97,97,hypno,引夢貘人,Hypno,スリーパー,引夢貘人,Hypno,スリーパー,催眠寶可夢,1.6,75.6,169,1,75,4,False,False,False,True,False,,,超能力,,85,73,70,73,115,67,483,0,不眠,Insomnia,False,預知夢,Forewarn,False,精神力,Inner Focus
98,98,98,krabby,大鉗蟹,Krabby,クラブ,大鉗蟹,Krabby,クラブ,清水蟹寶可夢,0.4,6.5,65,1,225,4,False,False,False,True,False,,,水,,30,105,90,25,25,50,325,0,怪力鉗,Hyper Cutter,False,硬殼盔甲,Shell Armor,False,強行,Sheer Force
99,99,99,kingler,巨鉗蟹,Kingler,キングラー,巨鉗蟹,Kingler,キングラー,鉗子寶可夢,1.3,60.0,166,1,60,4,False,False,False,True,False,,,水,,55,130,115,50,50,75,475,0,怪力鉗,Hyper Cutter,False,硬殼盔甲,Shell Armor,False,強行,Sheer Force
100,100,100,voltorb,霹靂電球,Voltorb,ビリリダマ,霹靂電球,Voltorb,ビリリダマ,球寶可夢,0.5,10.4,66,1,190,-1,False,False,False,True,False,,,電,,40,30,50,55,55,100,330,0,隔音,Soundproof,False,靜電,Static,False,引爆,Aftermath
101,101,101,electrode,頑皮雷彈,Electrode,マルマイン,頑皮雷彈,Electrode,マルマイン,球寶可夢,1.2,66.6,172,1,60,-1,False,False,False,True,False,,,電,,60,50,70,80,80,150,490,0,隔音,Soundproof,False,靜電,Static,False,引爆,Aftermath
102,102,102,exeggcute,蛋蛋,Exeggcute,タマタマ,蛋蛋,Exeggcute,タマタマ,蛋寶可夢,0.4,2.5,65,1,90,4,False,False,False,True,False,,,草,超能力,60,40,80,60,45,40,325,0,葉綠素,Chlorophyll,False,,,,收穫,Harvest
103,103,103,exeggutor,椰蛋樹,Exeggutor,ナッシー,椰蛋樹,Exeggutor,ナッシー,椰子寶可夢,2.0,120.0,186,1,45,4,False,False,False,True,False,,,草,超能力,95,95,85,125,75,55,530,0,葉綠素,Chlorophyll,False,,,,收穫,Harvest
104,104,104,cubone,卡拉卡拉,Cubone,カラカラ,卡拉卡拉,Cubone,カラカラ,孤獨寶可夢,0.4,6.5,64,1,190,4,False,False,False,True,False,,,地面,,50,50,95,40,50,35,320,0,堅硬腦袋,Rock Head,False,避雷針,Lightning Rod,False,戰鬥盔甲,Battle Armor
105,105,105,marowak,嘎啦嘎啦,Marowak,ガラガラ,嘎啦嘎啦,Marowak,ガラガラ,愛骨寶可夢,1.0,45.0,149,1,75,4,False,False,False,True,False,,,地面,,60,80,110,50,80,45,425,0,堅硬腦袋,Rock Head,False,避雷針,Lightning Rod,False,戰鬥盔甲,Battle Armor
106,106,106,hitmonlee,飛腿郎,Hitmonlee,サワムラー,飛腿郎,Hitmonlee,サワムラー,踢腿寶可夢,1.5,49.8,159,1,45,0,False,False,False,True,False,,,格鬥,,50,120,53,35,110,87,455,0,柔軟,Limber,False,捨身,Reckless,False,輕裝,Unburden
107,107,107,hitmonchan,快拳郎,Hitmonchan,エビワラー,快拳郎,Hitmonchan,エビワラー,拳擊寶可夢,1.4,50.2,159,1,45,0,False,False,False,True,False,,,格鬥,,50,105,79,35,110,76,455,0,銳利目光,Keen Eye,False,鐵拳,Iron Fist,False,精神力,Inner Focus
108,108,108,lickitung,大舌頭,Lickitung,ベロリンガ,大舌頭,Lickitung,ベロリンガ,舔舔寶可夢,1.2,65.5,77,1,45,4,False,False,False,True,False,,,一般,,90,55,75,60,75,30,385,0,我行我素,Own Tempo,False,遲鈍,Oblivious,False,無關天氣,Cloud Nine
109,109,109,koffing,瓦斯彈,Koffing,ドガース,瓦斯彈,Koffing,ドガース,毒氣寶可夢,0.6,1.0,68,1,190,4,False,False,False,True,False,,,毒,,40,65,95,60,45,35,340,0,飄浮,Levitate,False,化學變化氣體,Neutralizing Gas,False,惡臭,Stench
110,110,110,weezing,雙彈瓦斯,Weezing,マタドガス,雙彈瓦斯,Weezing,マタドガス,毒氣寶可夢,1.2,9.5,172,1,60,4,False,False,False,True,False,,,毒,,65,90,120,85,70,60,490,0,飄浮,Levitate,False,化學變化氣體,Neutralizing Gas,False,惡臭,Stench
111,111,111,rhyhorn,獨角犀牛,Rhyhorn,サイホーン,獨角犀牛,Rhyhorn,サイホーン,尖尖寶可夢,1.0,115.0,69,1,120,4,False,False,False,True,False,,,地面,岩石,80,85,95,30,30,25,345,0,避雷針,Lightning Rod,False,堅硬腦袋,Rock Head,False,捨身,Reckless
112,112,112,rhydon,鑽角犀獸,Rhydon,サイドン,鑽角犀獸,Rhydon,サイドン,鑽錐寶可夢,1.9,120.0,170,1,60,4,False,False,False,True,False,,,地面,岩石,105,130,120,45,45,40,485,0,避雷針,Lightning Rod,False,堅硬腦袋,Rock Head,False,捨身,Reckless
113,113,113,chansey,吉利蛋,Chansey,ラッキー,吉利蛋,Chansey,ラッキー,蛋寶可夢,1.1,34.6,395,1,30,8,False,False,False,True,False,,,一般,,250,5,5,35,105,50,450,0,自然回復,Natural Cure,False,天恩,Serene Grace,False,治癒之心,Healer
114,114,114,tangela,蔓藤怪,Tangela,モンジャラ,蔓藤怪,Tangela,モンジャラ,藤蔓狀寶可夢,1.0,35.0,87,1,45,4,False,False,False,True,False,,,草,,65,55,115,100,40,60,435,0,葉綠素,Chlorophyll,False,葉子防守,Leaf Guard,False,再生力,Regenerator
115,115,115,kangaskhan,袋獸,Kangaskhan,ガルーラ,袋獸,Kangaskhan,ガルーラ,親子寶可夢,2.2,80.0,172,1,45,8,False,False,False,True,False,,,一般,,105,95,80,40,80,90,490,1,早起,Early Bird,False,膽量,Scrappy,False,精神力,Inner Focus
116,116,116,horsea,墨海馬,Horsea,タッツー,墨海馬,Horsea,タッツー,龍寶可夢,0.4,8.0,59,1,225,4,False,False,False,True,False,,,水,,30,40,70,70,25,60,295,0,悠游自如,Swift Swim,False,狙擊手,Sniper,False,濕氣,Damp
117,117,117,seadra,海刺龍,Seadra,シードラ,海刺龍,Seadra,シードラ,龍寶可夢,1.2,25.0,154,1,75,4,False,False,False,True,False,,,水,,55,65,95,95,45,85,440,0,毒刺,Poison Point,False,狙擊手,Sniper,False,濕氣,Damp
118,118,118,goldeen,角金魚,Goldeen,トサキント,角金魚,Goldeen,トサキント,金魚寶可夢,0.6,15.0,64,1,225,4,False,False,False,True,False,,,水,,45,67,60,35,50,63,320,0,悠游自如,Swift Swim,False,水幕,Water Veil,False,避雷針,Lightning Rod
119,119,119,seaking,金魚王,Seaking,アズマオウ,金魚王,Seaking,アズマオウ,金魚寶可夢,1.3,39.0,158,1,60,4,False,False,False,True,False,,,水,,80,92,65,65,80,68,450,0,悠游自如,Swift Swim,False,水幕,Water Veil,False,避雷針,Lightning Rod
120,120,120,staryu,海星星,Staryu,ヒトデマン,海星星,Staryu,ヒトデマン,星形寶可夢,0.8,34.5,68,1,225,-1,False,False,False,True,False,,,水,,30,45,55,70,55,85,340,0,發光,Illuminate,False,自然回復,Natural Cure,False,分析,Analytic
121,121,121,starmie,寶石海星,Starmie,スターミー,寶石海星,Starmie,スターミー,謎寶可夢,1.1,80.0,182,1,60,-1,False,False,False,True,False,,,水,超能力,60,75,85,100,85,115,520,1,發光,Illuminate,False,自然回復,Natural Cure,False,分析,Analytic
122,122,122,mr-mime,魔牆人偶,Mr. Mime,バリヤード,魔牆人偶,Mr. Mime,バリヤード,屏障寶可夢,1.3,54.5,161,1,45,4,False,False,False,True,False,,,超能力,妖精,40,45,65,100,120,90,460,0,隔音,Soundproof,False,過濾,Filter,False,技術高手,Technician
123,123,123,scyther,飛天螳螂,Scyther,ストライク,飛天螳螂,Scyther,ストライク,螳螂寶可夢,1.5,56.0,100,1,45,4,False,False,False,True,False,,,蟲,飛行,70,110,80,55,80,105,500,0,蟲之預感,Swarm,False,技術高手,Technician,False,不屈之心,Steadfast
124,124,124,jynx,迷唇姐,Jynx,ルージュラ,迷唇姐,Jynx,ルージュラ,人形寶可夢,1.4,40.6,159,1,45,8,False,False,False,True,False,,,冰,超能力,65,50,35,115,95,95,455,0,遲鈍,Oblivious,False,預知夢,Forewarn,False,乾燥皮膚,Dry Skin
125,125,125,electabuzz,電擊獸,Electabuzz,エレブー,電擊獸,Electabuzz,エレブー,電擊寶可夢,1.1,30.0,172,1,45,2,False,False,False,True,False,,,電,,65,83,57,95,85,105,490,0,靜電,Static,False,,,,幹勁,Vital Spirit
126,126,126,magmar,鴨嘴火獸,Magmar,ブーバー,鴨嘴火獸,Magmar,ブーバー,吐火寶可夢,1.3,44.5,173,1,45,2,False,False,False,True,False,,,火,,65,95,57,100,85,93,495,0,火焰之軀,Flame Body,False,,,,幹勁,Vital Spirit
127,127,127,pinsir,凱羅斯,Pinsir,カイロス,凱羅斯,Pinsir,カイロス,鍬形蟲寶可夢,1.5,55.0,175,1,45,4,False,False,False,True,False,,,蟲,,65,125,100,55,70,85,500,1,怪力鉗,Hyper Cutter,False,破格,Mold Breaker,False,自信過度,Moxie
128,128,128,tauros,肯泰羅,Tauros,ケンタロス,肯泰羅,Tauros,ケンタロス,暴牛寶可夢,1.4,88.4,172,1,45,0,False,False,False,True,False,,,一般,,75,100,95,40,70,110,490,0,威嚇,Intimidate,False,憤怒穴位,Anger Point,False,強行,Sheer Force
129,129,129,magikarp,鯉魚王,Magikarp,コイキング,鯉魚王,Magikarp,コイキング,魚寶可夢,0.9,10.0,40,1,255,4,False,False,False,True,False,,,水,,20,10,55,15,20,80,200,0,悠游自如,Swift Swim,False,,,,膽怯,Rattled
130,130,130,gyarados,暴鯉龍,Gyarados,ギャラドス,暴鯉龍,Gyarados,ギャラドス,凶惡寶可夢,6.5,235.0,189,1,45,4,False,False,False,True,False,,,水,飛行,95,125,79,60,100,81,540,1,威嚇,Intimidate,False,,,,自信過度,Moxie
131,131,131,lapras,拉普拉斯,Lapras,ラプラス,拉普拉斯,Lapras,ラプラス,乘載寶可夢,2.5,220.0,187,1,45,4,False,False,False,True,False,,,水,冰,130,85,80,85,95,60,535,0,儲水,Water Absorb,False,硬殼盔甲,Shell Armor,False,濕潤之軀,Hydration
132,132,132,ditto,百變怪,Ditto,メタモン,百變怪,Ditto,メタモン,變身寶可夢,0.3,4.0,101,1,35,-1,False,False,False,True,False,,,一般,,48,48,48,48,48,48,288,0,柔軟,Limber,False,,,,變身者,Imposter
133,133,133,eevee,伊布,Eevee,イーブイ,伊布,Eevee,イーブイ,進化寶可夢,0.3,6.5,65,1,45,1,False,False,False,True,False,,,一般,,55,55,50,45,65,55,325,0,逃跑,Run Away,False,適應力,Adaptability,False,危險預知,Anticipation
134,134,134,vaporeon,水伊布,Vaporeon,シャワーズ,水伊布,Vaporeon,シャワーズ,吐泡寶可夢,1.0,29.0,184,1,45,1,False,False,False,True,False,,,水,,130,65,60,110,95,65,525,0,儲水,Water Absorb,False,,,,濕潤之軀,Hydration
135,135,135,jolteon,雷伊布,Jolteon,サンダース,雷伊布,Jolteon,サンダース,雷寶可夢,0.8,24.5,184,1,45,1,False,False,False,True,False,,,電,,65,65,60,110,95,130,525,0,蓄電,Volt Absorb,False,,,,飛毛腿,Quick Feet
136,136,136,flareon,火伊布,Flareon,ブースター,火伊布,Flareon,ブースター,火寶可夢,0.9,25.0,184,1,45,1,False,False,False,True,False,,,火,,65,130,60,95,110,65,525,0,引火,Flash Fire,False,,,,毅力,Guts
137,137,137,porygon,多邊獸,Porygon,ポリゴン,多邊獸,Porygon,ポリゴン,虛擬寶可夢,0.8,36.5,79,1,45,-1,False,False,False,True,False,,,一般,,65,60,70,85,75,40,395,0,複製,Trace,False,下載,Download,False,分析,Analytic
138,138,138,omanyte,菊石獸,Omanyte,オムナイト,菊石獸,Omanyte,オムナイト,漩渦寶可夢,0.4,7.5,71,1,45,1,False,False,False,True,False,,,岩石,水,35,40,100,90,55,35,355,0,悠游自如,Swift Swim,False,硬殼盔甲,Shell Armor,False,碎裂鎧甲,Weak Armor
139,139,139,omastar,多刺菊石獸,Omastar,オムスター,多刺菊石獸,Omastar,オムスター,漩渦寶可夢,1.0,35.0,173,1,45,1,False,False,False,True,False,,,岩石,水,70,60,125,115,70,55,495,0,悠游自如,Swift Swim,False,硬殼盔甲,Shell Armor,False,碎裂鎧甲,Weak Armor
140,140,140,kabuto,化石盔,Kabuto,カブト,化石盔,Kabuto,カブト,甲殼寶可夢,0.5,11.5,71,1,45,1,False,False,False,True,False,,,岩石,水,30,80,90,55,45,55,355,0,悠游自如,Swift Swim,False,戰鬥盔甲,Battle Armor,False,碎裂鎧甲,Weak Armor
141,141,141,kabutops,鐮刀盔,Kabutops,カブトプス,鐮刀盔,Kabutops,カブトプス,甲殼寶可夢,1.3,40.5,173,1,45,1,False,False,False,True,False,,,岩石,水,60,115,105,65,70,80,495,0,悠游自如,Swift Swim,False,戰鬥盔甲,Battle Armor,False,碎裂鎧甲,Weak Armor
142,142,142,aerodactyl,化石翼龍,Aerodactyl,プテラ,化石翼龍,Aerodactyl,プテラ,化石寶可夢,1.8,59.0,180,1,45,1,False,False,False,True,False,,,岩石,飛行,80,105,65,60,75,130,515,1,堅硬腦袋,Rock Head,False,壓迫感,Pressure,False,緊張感,Unnerve
143,143,143,snorlax,卡比獸,Snorlax,カビゴン,卡比獸,Snorlax,カビゴン,瞌睡寶可夢,2.1,460.0,189,1,25,1,False,False,False,True,False,,,一般,,160,110,65,65,110,30,540,0,免疫,Immunity,False,厚脂肪,Thick Fat,False,貪吃鬼,Gluttony
144,144,144,articuno,急凍鳥,Articuno,フリーザー,急凍鳥,Articuno,フリーザー,冰凍寶可夢,1.7,55.4,261,1,3,-1,False,True,False,True,False,,,冰,飛行,90,85,100,95,125,85,580,0,壓迫感,Pressure,False,,,,雪隱,Snow Cloak
145,145,145,zapdos,閃電鳥,Zapdos,サンダー,閃電鳥,Zapdos,サンダー,電擊寶可夢,1.6,52.6,261,1,3,-1,False,True,False,True,False,,,電,飛行,90,90,85,125,90,100,580,0,壓迫感,Pressure,False,,,,靜電,Static
146,146,146,moltres,火焰鳥,Moltres,ファイヤー,火焰鳥,Moltres,ファイヤー,火焰寶可夢,2.0,60.0,261,1,3,-1,False,True,False,True,False,,,火,飛行,90,100,90,125,85,90,580,0,壓迫感,Pressure,False,,,,火焰之軀,Flame Body
147,147,147,dratini,迷你龍,Dratini,ミニリュウ,迷你龍,Dratini,ミニリュウ,龍寶可夢,1.8,3.3,60,1,45,4,False,False,False,True,False,,,龍,,41,64,45,50,50,50,300,0,蛻皮,Shed Skin,False,,,,神奇鱗片,Marvel Scale
148,148,148,dragonair,哈克龍,Dragonair,ハクリュー,哈克龍,Dragonair,ハクリュー,龍寶可夢,4.0,16.5,147,1,45,4,False,False,False,True,False,,,龍,,61,84,65,70,70,70,420,0,蛻皮,Shed Skin,False,,,,神奇鱗片,Marvel Scale
149,149,149,dragonite,快龍,Dragonite,カイリュー,快龍,Dragonite,カイリュー,龍寶可夢,2.2,210.0,270,1,45,4,False,False,False,True,False,,,龍,飛行,91,134,95,100,100,80,600,1,精神力,Inner Focus,False,,,,多重鱗片,Multiscale
150,150,150,mewtwo,超夢,Mewtwo,ミュウツー,超夢,Mewtwo,ミュウツー,基因寶可夢,2.0,122.0,306,1,3,-1,False,True,False,True,False,,,超能力,,106,110,90,154,90,130,680,2,壓迫感,Pressure,False,,,,緊張感,Unnerve
151,151,151,mew,夢幻,Mew,ミュウ,夢幻,Mew,ミュウ,新種寶可夢,0.4,4.0,270,1,45,-1,False,False,True,True,False,,,超能力,,100,100,100,100,100,100,600,0,同步,Synchronize,False,,,,,
152,152,152,chikorita,菊草葉,Chikorita,チコリータ,菊草葉,Chikorita,チコリータ,葉子寶可夢,0.9,6.4,64,2,45,1,False,False,False,True,False,,,草,,45,49,65,49,65,45,318,0,茂盛,Overgrow,False,,,,葉子防守,Leaf Guard
153,153,153,bayleef,月桂葉,Bayleef,ベイリーフ,月桂葉,Bayleef,ベイリーフ,葉子寶可夢,1.2,15.8,142,2,45,1,False,False,False,True,False,,,草,,60,62,80,63,80,60,405,0,茂盛,Overgrow,False,,,,葉子防守,Leaf Guard
154,154,154,meganium,大竺葵,Meganium,メガニウム,大竺葵,Meganium,メガニウム,芳草寶可夢,1.8,100.5,236,2,45,1,False,False,False,True,False,,,草,,80,82,100,83,100,80,525,1,茂盛,Overgrow,False,,,,葉子防守,Leaf Guard
155,155,155,cyndaquil,火球鼠,Cyndaquil,ヒノアラシ,火球鼠,Cyndaquil,ヒノアラシ,火鼠寶可夢,0.5,7.9,62,2,45,1,False,False,False,True,False,,,火,,39,52,43,60,50,65,309,0,猛火,Blaze,False,,,,引火,Flash Fire
156,156,156,quilava,火岩鼠,Quilava,マグマラシ,火岩鼠,Quilava,マグマラシ,火山寶可夢,0.9,19.0,142,2,45,1,False,False,False,True,False,,,火,,58,64,58,80,65,80,405,0,猛火,Blaze,False,,,,引火,Flash Fire
157,157,157,typhlosion,火爆獸,Typhlosion,バクフーン,火爆獸,Typhlosion,バクフーン,火山寶可夢,1.7,79.5,240,2,45,1,False,False,False,True,False,,,火,,78,84,78,109,85,100,534,0,猛火,Blaze,False,,,,引火,Flash Fire
158,158,158,totodile,小鋸鱷,Totodile,ワニノコ,小鋸鱷,Totodile,ワニノコ,大顎寶可夢,0.6,9.5,63,2,45,1,False,False,False,True,False,,,水,,50,65,64,44,48,43,314,0,激流,Torrent,False,,,,強行,Sheer Force
159,159,159,croconaw,藍鱷,Croconaw,アリゲイツ,藍鱷,Croconaw,アリゲイツ,大顎寶可夢,1.1,25.0,142,2,45,1,False,False,False,True,False,,,水,,65,80,80,59,63,58,405,0,激流,Torrent,False,,,,強行,Sheer Force
160,160,160,feraligatr,大力鱷,Feraligatr,オーダイル,大力鱷,Feraligatr,オーダイル,大顎寶可夢,2.3,88.8,239,2,45,1,False,False,False,True,False,,,水,,85,105,100,79,83,78,530,1,激流,Torrent,False,,,,強行,Sheer Force
161,161,161,sentret,尾立,Sentret,オタチ,尾立,Sentret,オタチ,放哨寶可夢,0.8,6.0,43,2,255,4,False,False,False,True,False,,,一般,,35,46,34,35,45,20,215,0,逃跑,Run Away,False,銳利目光,Keen Eye,False,察覺,Frisk
162,162,162,furret,大尾立,Furret,オオタチ,大尾立,Furret,オオタチ,長軀幹寶可夢,1.8,32.5,145,2,90,4,False,False,False,True,False,,,一般,,85,76,64,45,55,90,415,0,逃跑,Run Away,False,銳利目光,Keen Eye,False,察覺,Frisk
163,163,163,hoothoot,咕咕,Hoothoot,ホーホー,咕咕,Hoothoot,ホーホー,貓頭鷹寶可夢,0.7,21.2,52,2,255,4,False,False,False,True,False,,,一般,飛行,60,30,30,36,56,50,262,0,不眠,Insomnia,False,銳利目光,Keen Eye,False,有色眼鏡,Tinted Lens
164,164,164,noctowl,貓頭夜鷹,Noctowl,ヨルノズク,貓頭夜鷹,Noctowl,ヨルノズク,貓頭鷹寶可夢,1.6,40.8,158,2,90,4,False,False,False,True,False,,,一般,飛行,100,50,50,86,96,70,452,0,不眠,Insomnia,False,銳利目光,Keen Eye,False,有色眼鏡,Tinted Lens
165,165,165,ledyba,芭瓢蟲,Ledyba,レディバ,芭瓢蟲,Ledyba,レディバ,五星寶可夢,1.0,10.8,53,2,255,4,False,False,False,True,False,,,蟲,飛行,40,20,30,40,80,55,265,0,蟲之預感,Swarm,False,早起,Early Bird,False,膽怯,Rattled
166,166,166,ledian,安瓢蟲,Ledian,レディアン,安瓢蟲,Ledian,レディアン,五星寶可夢,1.4,35.6,137,2,90,4,False,False,False,True,False,,,蟲,飛行,55,35,50,55,110,85,390,0,蟲之預感,Swarm,False,早起,Early Bird,False,鐵拳,Iron Fist
167,167,167,spinarak,圓絲蛛,Spinarak,イトマル,圓絲蛛,Spinarak,イトマル,吐絲寶可夢,0.5,8.5,50,2,255,4,False,False,False,True,False,,,蟲,毒,40,60,40,40,40,30,250,0,蟲之預感,Swarm,False,不眠,Insomnia,False,狙擊手,Sniper
168,168,168,ariados,阿利多斯,Ariados,アリアドス,阿利多斯,Ariados,アリアドス,長腿寶可夢,1.1,33.5,140,2,90,4,False,False,False,True,False,,,蟲,毒,70,90,70,60,70,40,400,0,蟲之預感,Swarm,False,不眠,Insomnia,False,狙擊手,Sniper
169,169,169,crobat,叉字蝠,Crobat,クロバット,叉字蝠,Crobat,クロバット,蝙蝠寶可夢,1.8,75.0,241,2,90,4,False,False,False,True,False,,,毒,飛行,85,90,80,70,80,130,535,0,精神力,Inner Focus,False,,,,穿透,Infiltrator
170,170,170,chinchou,燈籠魚,Chinchou,チョンチー,燈籠魚,Chinchou,チョンチー,琵琶魚寶可夢,0.5,12.0,66,2,190,4,False,False,False,True,False,,,水,電,75,38,38,56,56,67,330,0,蓄電,Volt Absorb,False,發光,Illuminate,False,儲水,Water Absorb
171,171,171,lanturn,電燈怪,Lanturn,ランターン,電燈怪,Lanturn,ランターン,燈寶可夢,1.2,22.5,161,2,75,4,False,False,False,True,False,,,水,電,125,58,58,76,76,67,460,0,蓄電,Volt Absorb,False,發光,Illuminate,False,儲水,Water Absorb
173,173,173,cleffa,皮寶寶,Cleffa,ピィ,皮寶寶,Cleffa,ピィ,星形寶可夢,0.3,3.0,44,2,150,6,True,False,False,True,False,,,妖精,,50,25,28,45,55,15,218,0,迷人之軀,Cute Charm,False,魔法防守,Magic Guard,False,友情防守,Friend Guard
174,174,174,igglybuff,寶寶丁,Igglybuff,ププリン,寶寶丁,Igglybuff,ププリン,氣球寶可夢,0.3,1.0,42,2,170,6,True,False,False,True,False,,,一般,妖精,90,30,15,40,20,15,210,0,迷人之軀,Cute Charm,False,好勝,Competitive,False,友情防守,Friend Guard
175,175,175,togepi,波克比,Togepi,トゲピー,波克比,Togepi,トゲピー,針球寶可夢,0.3,1.5,49,2,190,1,True,False,False,True,False,,,妖精,,35,20,65,40,65,20,245,0,活力,Hustle,False,天恩,Serene Grace,False,超幸運,Super Luck
176,176,176,togetic,波克基古,Togetic,トゲチック,波克基古,Togetic,トゲチック,幸福寶可夢,0.6,3.2,142,2,75,1,False,False,False,True,False,,,妖精,飛行,55,40,85,80,105,40,405,0,活力,Hustle,False,天恩,Serene Grace,False,超幸運,Super Luck
177,177,177,natu,天然雀,Natu,ネイティ,天然雀,Natu,ネイティ,小鳥寶可夢,0.2,2.0,64,2,190,4,False,False,False,True,False,,,超能力,飛行,40,50,45,70,45,70,320,0,同步,Synchronize,False,早起,Early Bird,False,魔法鏡,Magic Bounce
178,178,178,xatu,天然鳥,Xatu,ネイティオ,天然鳥,Xatu,ネイティオ,神秘寶可夢,1.5,15.0,165,2,75,4,False,False,False,True,False,,,超能力,飛行,65,75,70,95,70,95,470,0,同步,Synchronize,False,早起,Early Bird,False,魔法鏡,Magic Bounce
179,179,179,mareep,咩利羊,Mareep,メリープ,咩利羊,Mareep,メリープ,綿毛寶可夢,0.6,7.8,56,2,235,4,False,False,False,True,False,,,電,,55,40,40,65,45,35,280,0,靜電,Static,False,,,,正電,Plus
180,180,180,flaaffy,茸茸羊,Flaaffy,モココ,茸茸羊,Flaaffy,モココ,綿毛寶可夢,0.8,13.3,128,2,120,4,False,False,False,True,False,,,電,,70,55,55,80,60,45,365,0,靜電,Static,False,,,,正電,Plus
181,181,181,ampharos,電龍,Ampharos,デンリュウ,電龍,Ampharos,デンリュウ,燈寶可夢,1.4,61.5,230,2,45,4,False,False,False,True,False,,,電,,90,75,85,115,90,55,510,1,靜電,Static,False,,,,正電,Plus
182,182,182,bellossom,美麗花,Bellossom,キレイハナ,美麗花,Bellossom,キレイハナ,花寶可夢,0.4,5.8,221,2,45,4,False,False,False,True,False,,,草,,75,80,95,90,100,50,490,0,葉綠素,Chlorophyll,False,,,,治癒之心,Healer
183,183,183,marill,瑪力露,Marill,マリル,瑪力露,Marill,マリル,水鼠寶可夢,0.4,8.5,88,2,190,4,False,False,False,True,False,,,水,妖精,70,20,50,20,50,40,250,0,厚脂肪,Thick Fat,False,大力士,Huge Power,False,食草,Sap Sipper
